#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2539039	81876	79718	123619	122834	-	-	RAB1B	TBL1XR1	-	C21|DC42|IRA1|TBLR1	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-1,662	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9H0U4	-	NP_112243	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539124	10483	79718	115746	122834	RP11-379J5.1	-	SEC23B	TBL1XR1	CDA-II|CDAII|CDAN2|HEMPAS	C21|DC42|IRA1|TBLR1	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-1,438	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q15437	B4DJW8	NP_116781|NP_116780|NP_006354|NP_001166216|NP_001166217	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539152	56681	79718	121186	122834	RP11-367H5.4	-	SAR1A	TBL1XR1	SAR1|SARA1|Sara|masra2	C21|DC42|IRA1|TBLR1	Negative Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	-1,378	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic negative genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9NR31	Q5SQT9	NP_001136120|NP_064535	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539169	79718	9040	122834	114504	-	-	TBL1XR1	UBE2M	C21|DC42|IRA1|TBLR1	UBC-RS2|UBC12|hUbc12	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	1,395	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	P61081	A0A024R4T4	NP_003960	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539177	3156	79718	109399	122834	-	-	HMGCR	TBL1XR1	LDLCQ3	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	1,42	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	P04035	A0A024RAP2	NP_000850|NP_001124468|NP_001351116	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539202	79718	51693	122834	119681	-	-	TBL1XR1	TRAPPC2L	C21|DC42|IRA1|TBLR1	HSPC176	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	1,478	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	Q9UL33	-	NP_001305457|NP_057293|NP_001305454|NP_001305453|NP_001305459	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539290	2683	79718	108950	122834	-	-	B4GALT1	TBL1XR1	B4GAL-T1|CDG2D|GGTB2|GT1|GTB|beta4Gal-T1	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	1,694	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	P15291	W6MEN3	NP_001488	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539292	54108	79718	119904	122834	-	-	CHRAC1	TBL1XR1	CHARC1|CHARC15|CHRAC-1|CHRAC-15|CHRAC15|YCL1	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	1,706	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9NRG0	-	NP_059140	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539368	22823	79718	116499	122834	RP5-976O13.1	-	MTF2	TBL1XR1	M96|PCL2|TDRD19A|dJ976O13.2	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2,002	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9Y483	Q96G26|B4DZG1|Q7Z534|B4DZ69	NP_001157865|NP_031384|NP_001157863|NP_001157864	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539433	55869	79718	120968	122834	CDA07	-	HDAC8	TBL1XR1	CDLS5|HD8|HDACL1|MRXS6|RPD3|WTS	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2,324	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9BY41	-	NP_001159894|NP_001159890|NP_001159891|NP_001159892|NP_001159920|NP_060956	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539435	648	79718	107116	122834	RP11-573G6.1	-	BMI1	TBL1XR1	FLVI2/BMI1|PCGF4|RNF51	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2,33	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	P35226	-	NP_005171	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539454	79718	51465	122834	119555	-	CGI-76	TBL1XR1	UBE2J1	C21|DC42|IRA1|TBLR1	HSPC153|HSPC205|HSU93243|NCUBE-1|NCUBE1|UBC6|Ubc6p	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2,415	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	Q9Y385	-	NP_057105	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539479	79718	126003	122834	125945	-	-	TBL1XR1	TRAPPC5	C21|DC42|IRA1|TBLR1	TRS31	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2,614	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	Q8IUR0	-	NP_001035927|NP_001035926|NP_777554	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539518	375	79718	106870	122834	-	-	ARF1	TBL1XR1	-	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2,912	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	P84077	A0A024R3Q3	NP_001019398|NP_001019397|NP_001649|NP_001019399	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539519	79718	55275	122834	120563	-	PP13624	TBL1XR1	VPS53	C21|DC42|IRA1|TBLR1	HCCS1|PCH2E|hVps53L	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2,922	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	Q5VIR6	B3KS06	NP_001353182|NP_001353183|NP_001121631|NP_060759	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539520	10641	79718	115885	122834	-	-	NPRL2	TBL1XR1	NPR2|NPR2L|TUSC4	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	2,935	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q8WTW4	-	NP_006536	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539546	79718	11311	122834	116443	-	RP11-458I7.2	TBL1XR1	VPS45	C21|DC42|IRA1|TBLR1	H1|H1VPS45|SCN5|VPS45A|VPS45B|VPS54A|VSP45|VSP45A	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	3,196	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	Q9NRW7	B7Z5D4|B7Z360|B7Z5E4|A0A087WU65	NP_001266284|NP_001266282|NP_001266283|NP_009190	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539593	3184	79718	109425	122834	-	-	HNRNPD	TBL1XR1	AUF1|AUF1A|HNRPD|P37|hnRNPD0	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	3,727	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q14103	A0A024RDF4|A0A024RDB4|A0A024RDF3	NP_001003810|NP_112737|NP_002129|NP_112738	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539722	1487	79718	107869	122834	-	-	CTBP1	TBL1XR1	BARS	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	5,739	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539751	9611	79718	114973	122834	-	-	NCOR1	TBL1XR1	N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	6,734	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	O75376	Q6PGR4|A0A024RD47	NP_001177367|NP_006302|NP_001177369	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539759	2033	79718	108347	122834	RP1-85F18.1	-	EP300	TBL1XR1	KAT3B|RSTS2|p300	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	7	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q09472	Q7Z6C1	NP_001349772|NP_001420	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539850	2146	79718	108446	122834	-	-	EZH2	TBL1XR1	ENX-1|ENX1|EZH1|EZH2b|KMT6|KMT6A|WVS|WVS2	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	18,653	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	Q15910	S4S3R8	NP_694543|NP_001190176|NP_004447|NP_001190178|NP_001190177	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2539851	8726	79718	114265	122834	-	-	EED	TBL1XR1	HEED|WAIT1	C21|DC42|IRA1|TBLR1	Positive Genetic	genetic	Han K (2017)	PUBMED:28319085	9606	9606	High Throughput	18,996	-	CRISPR GI screen|Cell Line:K562 (EFO:0002067)|Experimental Setup:Toxin Exposure:  Ricin at LD50 (first two pulses: 0.25 ng/ml ricin, third pulse: 0.3 ng/ml, fourth pulse: 0.35 ng/ml)|GIST: A-phenotypic positive genetic interaction|Library:Ricin-CDKO CRISPRn library|Significance Threshold: q-value<0.05	-	BIOGRID	O75530	E9PJK2	NP_001294936|NP_694536|NP_003788	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
2558641	2801	79718	109063	122834	RP11-395P17.5	-	GOLGA2	TBL1XR1	GM130	C21|DC42|IRA1|TBLR1	Proximity Label-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q08379	-	NP_001353173|NP_004477|NP_001353175	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2566365	56339	79718	121139	122834	-	-	METTL3	TBL1XR1	IME4|M6A|MT-A70|Spo8	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Yue Y (2018)	PUBMED:29507755	9606	9606	High Throughput	-	-	The 'hit' protein was identified in an IP (immunoprecipitation) of METTL3 but not in IPs of METTL14 or WTAP.	-	BIOGRID	Q86U44	-	NP_062826	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2567352	25962	79718	117452	122834	MSTP054	-	KIAA1429	TBL1XR1	fSAP121	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Yue Y (2018)	PUBMED:29507755	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q69YN4	-	NP_056311|NP_892121	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2574903	406	79718	106899	122834	-	-	ARNTL	TBL1XR1	BMAL1|BMAL1c|JAP3|MOP3|PASD3|TIC|bHLHe5	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Chen S (2018)	PUBMED:29871923	9606	9606	High Throughput	-	-	-	-	BIOGRID	O00327	B2RCL8	NP_001284648|NP_001284651|NP_001284653|NP_001169|NP_001025443|NP_001025444	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2596227	79718	9611	122834	114973	-	-	TBL1XR1	NCOR1	C21|DC42|IRA1|TBLR1	N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR	Affinity Capture-Western	physical	Nishi A (2017)	PUBMED:28588275	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	O75376	Q6PGR4|A0A024RD47	NP_001177367|NP_006302|NP_001177369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2596228	79718	1499	122834	107880	-	OK/SW-cl.35	TBL1XR1	CTNNB1	C21|DC42|IRA1|TBLR1	CTNNB|MRD19|armadillo	Affinity Capture-Western	physical	Nishi A (2017)	PUBMED:28588275	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2614698	3066	79718	109316	122834	-	-	HDAC2	TBL1XR1	HD2|RPD3|YAF1	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Tang W (2019)	PUBMED:30737378	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q92769	-	NP_001518	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2619608	3845	79718	110043	122834	-	-	KRAS	TBL1XR1	C-K-RAS|CFC2|K-RAS2A|K-RAS2B|K-RAS4A|K-RAS4B|KI-RAS|KRAS1|KRAS2|NS|NS3|RASK2	C21|DC42|IRA1|TBLR1	Synthetic Lethality	genetic	Martin TD (2017)	PUBMED:28700943	9606	9606	High Throughput	-	-	CRISPR screen analysis showed synthetic lethality with K-Ras mutant in DLD1 cells.|Gene loss results in the selective reduction of K-Ras mutant cell growth.|Synthetic lethality score &gt; 1.0.	-	BIOGRID	P01116	A0A024RAV5|I1SRC5|L7RSL8	NP_001356716|NP_203524|NP_001356715|NP_004976	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2631950	8359	79718	113955	122834	-	-	HIST1H4A	TBL1XR1	H4FA	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Nakamura K (2019)	PUBMED:30804502	9606	9606	High Throughput	-	-	assayed using SILAC IP (stable isotope labeling by amino acids in cell culture-based quantitative immunoprecipitation)	-	BIOGRID	P62805	B2R4R0	NP_003529	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2689557	10155	79718	115457	122834	-	-	TRIM28	TBL1XR1	KAP1|PPP1R157|RNF96|TF1B|TIF1B	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Jang SM (2018)	PUBMED:29955894	9606	9606	High Throughput	-	-	hit proteins identified by MS (mass spectrometry) in KAP1 IP (immunoprecipitation), with T test p values < 0.01	-	BIOGRID	Q13263	-	NP_005753	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2690638	6310	79718	112217	122834	-	-	ATXN1	TBL1XR1	ATX1|D6S504E|SCA1	C21|DC42|IRA1|TBLR1	Affinity Capture-MS	physical	Hosp F (2015)	PUBMED:25959826	9606	9606	High Throughput	-	-	-	-	BIOGRID	P54253	Q96FF1	NP_001121636|NP_000323	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2690914	6310	79718	112217	122834	-	-	ATXN1	TBL1XR1	ATX1|D6S504E|SCA1	C21|DC42|IRA1|TBLR1	Affinity Capture-Western	physical	Hosp F (2015)	PUBMED:25959826	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P54253	Q96FF1	NP_001121636|NP_000323	Q9BZK7	-	NP_078941|NP_001308124|NP_001308122|NP_001308123|NP_001361257|NP_001361256|NP_001361259|NP_001361258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
